"","Brum.HAP1.GTS","Brum.KBM7.GTS","Weis14.csa.avg","Sabb15.KBM7.cs","Sabb15.K562.cs","Sabb15.Jiyoye.cs","Sabb15.Raji.cs","Sabb17.EOL","Sabb17.HEL","Sabb17.MOLM13","Sabb17.MonoMac1","Sabb17.NB4.rep1","Sabb17.NB4.rep2","Sabb17.OCI.AML2","Sabb17.OCI.AML3","Sabb17.OCI.AML5","Sabb17.P31.FUJ","Sabb17.PL21","Sabb17.SKM1","Sabb17.TF1","Sabb17.THP1","CGC_Tier","TSgene","rank"
"14689",0.4990368,0.4962742,-0.007422326,0.297,0.238,0.229,0.222,0.295,0.186,0.22,0.037,0.279,0.189,0.307,0.021,-0.158,0.362,-0.015,0.115,-0.188,0.142,0,0,18016
"14690",0.4697581,0.4472574,0.00343181,-0.081,-0.956,0.057,-0.582,-0.517,-0.313,-0.459,-0.365,-0.02,-0.138,-0.802,-0.186,-0.513,-0.343,-0.241,-0.122,-0.407,-0.069,0,0,13422
"14691",0.4982818,0.75,0.01832076,0.028,-0.511,-0.124,0.289,0.263,-0.019,-0.426,0.019,-0.011,0.032,0.028,0.01,0.013,0.227,0.005,-0.172,0.118,-0.309,0,0,15312
"14692",0.5050116,0.4057971,0.02970291,-1.205,-0.059,0.09,-0.843,-1.717,-1.539,-2.264,-1.319,-0.407,-1.186,-1.647,-3.359,-1.148,-3.692,-1.102,-2.938,-2.028,-1.033,0,0,8595
"14693",0.5043783,0.4900662,-0.01212383,-2.081,-2.072,-1.699,-1.126,-1.863,-1.36,-2.01,-1.152,-0.924,-1.758,-1.707,-1.587,-2.145,-1.786,-1.313,-0.998,-1.984,-1.365,0,0,14957
"14694",0.5290645,0.507371,-0.02353113,0.032,-0.105,0.216,0.255,-0.258,0.166,0.255,0.058,-0.067,0.183,0.215,0.111,0.439,0.32,-0.026,0.236,-0.397,0.044,0,0,6852
"14695",0.4990368,0.4962742,-0.005824037,-0.223,-1.115,-0.071,-0.021,-0.782,-0.557,-0.812,-0.587,-0.084,-0.312,-0.408,-0.261,-0.209,0.093,-0.479,-0.147,-0.482,-0.892,0,0,7251
"14696",0.5098039,0.5361446,-0.02186048,0.384,-0.103,0.105,0.178,0.209,0.091,0.497,0.169,0.122,-0.034,0.198,-0.115,0.066,0.012,-0.319,0.315,-0.167,0.379,0,0,9202
"14697",0.6,0,-0.04982385,0.37,0.438,0.018,0.03,-0.419,-0.103,0.231,-0.19,0.45,-0.468,-0.369,-0.763,-0.311,0.109,0.09,-0.032,-0.269,0.198,0,0,9466
"14698",0.5295743,0.5216285,-0.0534124,-0.034,-0.271,0.056,0.303,-0.04,0.077,-0.277,-0.203,0.256,0.362,0.273,0.256,-0.017,-0.184,0.403,-0.01,-0.686,-0.058,0,0,7427
"14699",0.5919118,0.5212766,-0.01424773,-0.222,-0.406,0.122,-0.364,-0.267,-0.463,0.025,0.017,0.084,-0.371,0.021,-0.262,-0.056,0.027,-0.407,-0.376,-0.855,-0.762,0,0,6936
"14700",0.4920993,0.467803,-0.01222583,-0.072,0.031,0.231,0.184,0.082,0.02,-0.384,0.078,-0.049,0.004,0.125,-0.172,-0.037,0.001,0.177,-0.155,-0.263,0.027,0,0,649
"14701",0.4890511,0.4989312,0.01172113,-0.334,-0.882,0.1,-0.23,-0.363,-0.545,-0.575,0.002,-0.382,-0.422,-0.48,-0.424,-0.914,-0.324,-0.425,-0.38,-0.568,-0.454,0,0,8982
"14702",0.4990368,0.4962742,-0.007422326,0.214,0.139,-0.056,0.181,-0.043,-0.124,0.383,0.131,0.051,0.298,0.208,0.1,0.121,0.13,0.216,0.081,0.325,0.138,0,0,8196
"14703",0.1284916,0.1764706,0.01541802,-1.865,-3.989,-2.107,-0.905,-1.8,-4.147,-2.757,-1.672,-1.585,-2.444,-2.403,-1.728,-2.987,-2.446,-1.121,-2.125,-3.525,-3.522,0,0,4818
"14704",0.5031618,0.5328597,0.007276824,0.049,0.21,0.047,0.134,-0.339,-0.015,-0.461,0.074,0.014,0.164,0.178,-0.302,0.063,-0.285,0.11,0.091,-0.079,-0.17,0,0,2298
"14705",0.4512987,0.5362319,0.005458255,0.2,0.076,-0.087,0.062,0.169,-0.096,-0.529,-0.237,0.102,-0.012,-0.393,-0.387,-0.232,0.114,-0.304,-0.282,-0.238,-0.11,0,0,15639
"14706",0.4829268,0.5483871,-0.03888198,0.186,0.41,0.076,0.207,0.191,0.106,0.222,-0.183,-0.076,0.049,0.428,-0.005,-0.284,0.014,-0.094,0.638,0.097,0.189,0,0,16750
"14707",0.4861461,0.4855072,-0.01449641,-0.737,-1.4,-0.504,-0.316,-0.551,-0.971,-1.44,-0.519,-0.187,-0.717,-0.665,-0.558,-0.938,-0.834,-0.896,-0.056,-1.154,-0.276,0,0,8785
"14708",0.46875,0.5142857,-0.02189486,-0.381,-0.403,0.034,-0.232,-0.534,-0.356,-0.022,-0.16,-0.341,-0.153,-0.33,-0.814,-0.412,-0.218,-0.258,-0.538,-1.054,-0.465,1,0,18601
"14709",0.4975495,0.4952294,-0.05775211,0.146,0.258,0.148,0.05,0.273,-0.241,0.231,0.323,0.441,0.187,0.357,0.377,0.172,0.227,-0.03,0.144,-0.019,-0.072,0,0,730
"14710",0.5301205,0.4367816,-0.01027962,-0.046,0.37,0.163,0.271,0.559,0.253,0.201,0.04,0.025,0.281,0.539,0.124,-0.127,0.126,0.021,0.28,0.403,-0.384,0,0,14261
"14711",0.4701987,0.4850299,0.008890274,-0.715,-0.785,-0.491,-0.871,-0.452,-1.022,-1.202,-0.581,-0.327,-0.324,-0.939,-0.843,-1.007,-0.484,-0.641,-0.529,-0.567,-0.556,0,0,13780
"14712",0.402439,0.4814815,-0.02950868,-0.037,-0.301,-0.247,-0.205,-0.716,-0.323,-0.953,-0.409,-0.488,-0.449,-0.569,-0.518,-1.206,-0.519,-0.805,-0.432,-0.213,-0.591,0,0,3423
"14713",0.5479452,0.4871795,0.0250528,0.141,-0.106,-0.056,0.075,0.187,-0.023,-0.276,-0.387,0.254,-0.308,-0.371,-0.18,-0.479,-0.141,0.016,-0.185,-0.022,-0.041,0,0,11879
"14714",0.4924522,0.4976916,-0.005102388,0.124,0.549,0.364,0.202,0.278,0.198,0.457,0.317,0.181,0.575,0.638,0.2,0.039,0.243,0.348,0.557,0.297,0.333,0,0,13918
"14715",0.4074074,0.5111111,0.01597387,-0.438,-0.825,-0.513,-0.109,-0.944,-0.61,-0.503,-0.295,-0.131,-0.421,-0.347,-0.35,-0.878,-0.287,-0.733,-0.049,-0.811,-0.161,0,0,5930
"14716",0.5254912,0.5,-0.02802299,-0.162,-0.429,-0.297,-0.198,-0.118,-1.064,-0.23,-0.285,-0.009,0.198,-0.082,0.381,-0.356,-0.096,-0.2,-0.067,-0.389,-0.458,0,0,1220
"14717",0.1058147,0.1322645,0.008256411,-1.621,-1.231,-1.938,-1.213,-1.213,-2.887,-1.676,-1.152,-1.032,-1.656,-1.619,-1.503,-2.193,-2.289,-1.352,-1.454,-2.308,-2.384,0,0,7083
"14718",0.5423926,0.5225718,-0.01963192,0.333,0.256,0.27,-0.127,0.311,-0.352,-0.093,0.234,0.001,-0.448,0.157,0.042,0.245,0.332,-0.134,0.016,-0.101,0.051,0,0,17250
"14719",0.4368259,0.4963205,-0.005080561,-0.397,-0.137,-0.489,-0.028,-0.225,-0.003,-0.121,-0.208,-0.009,-0.061,-0.533,-0.13,0.078,-0.096,0.089,0.326,0.139,0.084,0,0,13183
"14720",0.5017544,0.5,-0.02562494,0.217,0.066,0.131,0.044,-0.303,0.342,-0.503,-0.037,0.176,-0.069,-0.211,0.389,0.455,-0.117,0.303,0.15,-0.153,0.015,0,0,14234
"14721",0.5,0.625,-0.01386956,-0.2,-0.028,0.251,0.248,0.153,-0.067,0.067,-0.075,-0.066,0.257,-0.37,-0.055,0.005,0.055,-0.606,0.104,-0.184,-0.196,0,0,14932
"14722",0.5080577,0.5299335,-0.01188257,0.148,0.192,0.283,0.425,-0.072,-0.003,0.145,0.091,-0.033,-0.39,-0.094,-0.356,0.098,-0.084,-0.031,0.176,0.546,-0.28,0,0,8467
"14723",0.5212355,0.4678899,-0.07227913,0.091,0.085,0.254,0.322,-0.168,-0.161,-0.018,-0.075,0.049,0.474,0.238,0.171,-0.003,-0.095,-0.274,-0.06,-0.005,0.208,0,0,6090
"14724",0.495935,0.5555556,0.004629372,-0.096,-0.402,-0.136,0.068,-0.012,-0.168,-0.119,-0.373,0.009,0.171,-0.255,-0.041,-0.247,0.294,0.083,-0.168,-0.187,0.178,0,0,15581
"14725",0.5290102,0.4,0.01207642,0.029,-0.035,0.2,-0.009,-0.11,-0.84,-0.827,-0.729,-0.049,-0.264,-0.058,0.095,-0.656,-0.14,-0.03,-0.281,-0.293,-0.071,0,0,8568
"14726",0.5293126,0.5410628,-0.004793502,-0.095,-0.398,0.079,-0.052,-0.372,-0.779,-0.746,-0.187,-1.339,-0.197,-0.21,-0.353,-0.134,-0.575,-0.732,-0.582,-0.571,-0.372,0,0,18613
"14727",0.436019,0.5186722,-0.01891069,-0.35,0.239,0.122,0.302,0.304,0.25,0.479,-0.042,0.057,0.334,0.093,0.014,0.248,0.013,-0.064,0.282,-0.526,-0.046,0,0,10717
"14728",0.4960036,0.4942857,0.008932922,-0.226,0.245,0.271,0.173,-0.11,-0.109,-0.348,0.136,0.07,-0.397,0.05,-0.2,-0.047,0.093,0.146,-0.166,-0.357,-0.28,1,1,12966
"14729",0.5384615,0.1666667,0.005759522,0.352,0.215,0.115,0.202,0.152,0.138,0.076,-0.009,0.123,0.274,0.008,0.149,0.107,0.164,0.622,0.19,0.138,0.265,0,0,12791
"14730",0.5355556,0.5178834,-0.01809594,-0.584,-1.434,-0.691,-0.736,-0.374,-0.418,-0.404,-0.452,-0.52,-0.501,-0.64,-0.728,-1.276,-0.717,-0.799,-0.847,-0.562,-1.323,0,0,12495
"14731",0.4846293,0.5352697,0.00196319,-0.245,-0.386,0.086,-0.106,0.218,-0.048,-0.116,-0.189,0.247,-0.212,0.156,0.247,0.068,0.075,-0.127,0.204,-0.319,-0.018,0,0,10618
"14732",0.4764513,0.4085213,-0.02767371,-0.621,-0.392,-0.056,-0.321,-0.717,-0.985,-0.986,-0.752,-0.608,-0.67,-1.125,-0.375,-0.221,-0.789,-0.192,-0.911,-1.664,-1.53,0,0,11696
"14733",0.5022222,0.5714286,0.03784187,-0.209,-0.559,0.057,-0.032,-0.161,-0.187,-0.582,0.055,-0.157,0.03,0.092,-0.293,-0.262,-0.039,-0.369,-0.241,-0.381,-0.317,0,0,13605
"14734",0.5037313,0.5065217,-0.002890377,0.136,-0.31,-0.077,0.12,-0.174,0.106,0.262,-0.026,-0.166,0.066,0.181,0.083,-0.028,0.013,0.227,0.36,-0.013,0.374,0,0,13797
"14735",0.5155832,0.502675,0.01456197,0.052,-0.379,0.251,-0.024,-2.584,0.055,0.087,-0.075,-0.136,-0.317,-0.039,0.141,0.424,0.029,0.179,-0.185,-0.701,-2.087,0,0,3199
"14736",0.5,0.5714286,-0.01509678,-0.002,0.428,-0.184,0.029,-0.195,0.324,0.218,0.201,0.15,0.096,0.208,0.227,0.233,0.048,-0.302,0.266,-0.312,0.19,0,0,14374
"14737",0.4695122,0.5045872,-0.01632687,-0.967,-2.229,-0.676,-1.208,-1.056,-1.248,-1.142,-0.737,-0.847,-0.908,-0.676,-1.253,-0.714,-1.724,-0.234,-0.107,-0.976,-0.882,0,0,500
"14738",0.5098039,0.5014925,0.005270597,0.129,-0.855,-0.083,-0.116,-0.095,-0.109,-0.237,0.147,-0.107,-0.039,-0.233,-0.02,-0.349,-0.147,0.056,-0.084,-0.23,-0.135,0,0,18071
"14739",0.4759615,0.5054945,0.05996502,0.167,0.29,0.172,0.206,0.468,0.311,0.347,0.267,0.069,0.339,0.419,0.172,0.349,0.122,0.059,0.238,0.406,0.208,0,0,1834
"14740",0.532103,0.4979592,0.03458391,0.276,-0.004,0.209,0.109,0.278,0.018,0.221,0.581,-0.142,-0.099,0.419,0.192,0.323,0.223,-0.207,0.189,0.099,0.211,0,0,13976
"14741",0.3676043,0.3772853,-0.04838617,-1.871,-2.093,-1.867,-1.786,-2.132,-2.961,-3.279,-1.728,-1.907,-2.028,-2.293,-1.58,-3.004,-3.005,-1.534,-2.147,-2.966,-3.002,0,0,16884
"14742",0.5083571,0.5077392,0.01756026,0.124,0.33,-0.012,0.392,-0.171,0.465,-0.116,0.024,-0.006,-0.134,-0.006,-0.213,-0.103,0.014,-0.332,-0.015,-0.508,0.06,0,0,6856
"14743",0.4990368,0.4962742,-0.0363819,-0.178,0.299,-0.032,-0.04,-0.249,0.01,0.313,0.393,-0.106,-0.089,0.059,0.109,-0.046,0.164,0.484,0.362,-0.085,0.13,0,0,4514
"14744",0.5373134,0.625,-0.02483971,-0.172,-0.311,-0.163,-0.242,-0.222,0.395,-0.107,0.271,-0.006,0.399,-0.076,-0.112,0.056,-0.211,0.403,0.201,0.446,-0.075,0,1,6868
"14745",0.5690236,0.5240566,0.004220474,-0.285,-0.32,0.061,0.124,-0.212,-0.252,-0.42,-0.291,-0.291,-0.203,-0.359,-0.374,-0.292,0.078,-0.204,-0.039,0.034,-0.034,0,0,12809
"14746",0.4595086,0.4847112,-0.008085748,-0.063,0.053,-0.161,0.089,-0.397,0.138,0.189,-0.092,-0.128,-0.2,0.042,-0.062,-0.019,0.098,-0.041,-0.198,-0.384,-0.198,0,0,1542
"14747",0,0.4962742,-0.0163821,-0.675,-0.2,-0.456,0.031,-0.713,-0.503,-0.618,-0.214,0.072,-0.159,-0.645,-0.872,-0.619,-1.128,-0.411,-0.161,-0.684,-0.61,0,0,4932
"14748",0.5095202,0.5043478,0.000605146,-0.278,0.197,-0.113,-0.093,-0.378,-0.227,-0.222,-0.05,-0.128,-0.076,-0.189,-0.1,-0.031,-0.169,-0.142,-0.286,-0.24,-0.615,0,0,17790
"14749",0.482024,0.475,-0.007422326,-0.02,-0.301,0.273,0.149,-0.157,-0.219,-0.943,-0.363,-0.111,-0.49,-0.307,-0.019,0.117,-0.028,-0.434,-0.081,-0.094,-0.219,0,0,15285
"14750",0.4832117,0.3876837,0.006961993,-0.45,-1.287,-1.162,-0.313,0.034,-0.72,-0.738,-0.735,-0.445,-0.292,0.028,-0.576,-1.16,-1.53,-0.191,0.178,-0.658,-1.776,0,0,10946
"14751",0.5,0.3846154,0.02759927,0.463,0.35,0.351,0.082,0.101,0.366,0.214,0.234,0.268,0.296,0.501,0.155,0.727,0.195,0.365,0.088,0.271,0.191,0,0,3607
"14752",0.4773493,0.4875,0.07861847,-0.757,-1.839,-1.137,-0.488,-0.725,-1.111,-1.899,-0.364,-0.389,-0.307,-1.362,-0.778,-1.456,-1.115,-0.576,-0.523,-0.966,-1.227,0,0,7382
"14753",0.4444444,0.4525745,-0.001171987,0.089,0.181,0.327,-0.034,-0.146,0.094,0.021,-0.021,0.191,0.326,-0.056,-0.282,-0.003,0.005,-0.151,-0.216,0.096,0.148,0,0,13050
"14754",0.5424554,0.535343,-0.05314631,-0.039,-0.549,0.184,-0.098,-0.443,-0.068,0.081,0.065,-0.622,-0.445,-0.296,-0.117,-0.094,-0.134,-0.45,-0.021,0.156,-0.259,0,0,16173
"14755",0.4990368,0.4962742,-0.01842938,-0.396,-0.842,-0.324,-0.508,-0.458,-0.459,-1.075,-0.288,-0.266,0.108,-0.129,-0.484,-0.233,-0.346,-0.048,-0.603,-0.871,-0.083,0,0,4524
"14756",0.4904863,0.5075594,-0.004539758,-0.042,-0.097,-0.478,-0.287,-0.615,0.313,-0.05,-0.089,-0.094,0.26,-0.361,0.463,0.011,-0.06,0.105,-0.023,0.085,-0.132,0,0,7364
"14757",0.5169713,0.519174,-0.02882143,0.392,0.474,0.005,0.421,-0.243,0.304,0.247,0.226,0.238,0.178,0.253,0.048,0.312,0.244,-0.018,0.295,0.341,0.287,0,0,1130
"14758",0.4990368,0.4962742,-0.04191968,0.198,0.201,0.456,-0.032,0.005,0.185,0.234,-0.032,-0.284,0.128,-0.179,-0.139,-0.017,0.237,-0.119,-0.056,0.005,-0.253,0,0,18269
"14759",0.3906977,0.5684211,-0.01863882,-1.126,-0.983,-1.132,-0.479,-2.318,-1.832,-2.701,-1.617,-0.66,-1.74,-1.78,-2.031,-1.929,-1.708,-2.182,-0.844,-0.742,-3.561,0,0,14358
"14760",0.4825356,0.498155,-0.006809014,-0.058,-0.069,0.234,-0.044,-0.197,0.039,-0.465,0.11,-0.242,-0.057,-0.257,-0.26,-0.239,-0.111,-0.183,-0.129,0.081,0.006,0,0,9999
"14761",0.5329218,0.5249597,-0.06721585,-0.093,0.154,0.126,0.026,0.274,-0.32,-0.052,-0.056,0.269,-0.222,-0.089,-0.433,-0.413,0.086,-0.114,-0.04,-0.166,-0.29,0,0,7123
"14762",0.4990368,0.4962742,0.002285326,-0.522,-0.649,0.047,-0.122,-0.676,0.13,-0.49,-0.002,-0.153,-0.255,-0.682,-0.363,-0.384,-0.159,-0.164,-0.445,-0.641,-0.053,0,0,12963
"14763",0.5184332,0.539749,0.003083814,-0.16,-0.01,0.105,0.061,0.21,-0.236,-0.173,-0.086,-0.051,-0.164,0.167,-0.467,0.305,-0.031,-0.105,0.069,0.112,-0.368,0,0,8572
"14764",0.5065963,0.5,0.027198,0.002,0.359,-0.214,0.029,0.231,-0.01,0.42,-0.06,0.39,0.112,0.323,0.221,0.459,0.255,-0.28,0.216,0.183,0.142,0,0,5328
"14765",0.5359168,0.5573248,-0.04950825,-0.002,0.297,-0.011,-0.239,0.405,-0.133,0.226,-0.304,-0.139,0.226,-0.213,0.058,0.013,0.114,-0.419,0.202,-0.592,-0.188,0,0,2396
"14766",0.4752475,0.4731707,0.005266582,-0.29,-0.54,-0.549,-0.162,0.051,0.028,-0.443,-0.04,-0.033,0.053,0.03,0.202,-0.245,-0.424,0.093,0.005,-1.129,-0.231,0,0,17747
"14767",0.4777778,0.53125,-0.0195165,0.071,-0.102,0.163,0.068,0.293,0.217,0.262,0.001,0.215,0.134,0.371,0.342,0.13,0.113,-0.034,0.247,0.434,0.189,0,0,1765
"14768",0.5484211,0.5324123,0.000719671,-0.561,-0.668,-0.654,-0.112,-0.389,-1.146,-0.588,-0.552,-1.114,-1.402,-0.487,-0.545,-1.03,-0.835,-0.721,-0.354,-1.235,-1.547,0,0,2766
"14769",0.5109489,0.4953684,-0.05312585,0.191,0.167,0.062,0.239,0.045,0.013,0.161,-0.344,0.145,0.302,0.317,-0.051,-0.183,-0.036,-0.311,-0.154,-0.114,0.261,0,0,7976
"14770",0.4921584,0.519248,-0.002463897,-0.288,0.004,0.049,-0.073,-0.322,0.379,0.081,-0.512,-0.143,-0.222,0.168,-0.277,-0.113,0.077,0.005,0.066,0.037,-0.034,0,0,7701
"14771",0.4990368,0.4962742,0.000438091,-0.251,-0.457,0.161,0.025,0.161,-0.247,-0.149,-0.343,-0.255,0.174,-0.28,-0.725,-0.27,-0.156,0.001,0.25,-0.483,-0.06,0,0,9982
"14772",0.5269187,0.5217391,0.01494955,0.113,0.074,0.12,0.252,0.057,0.004,0.291,0.237,-0.186,0.231,0.282,0.028,0.187,0.089,0.033,-0.208,0.017,0.129,0,0,3058
"14773",0.0798005,0.03984064,-0.006168505,-1.162,-1.875,-1.826,-1.926,-1.257,-1.566,-1.744,-1.187,-1.35,-2.099,-1.591,-1.702,-2.315,-1.157,-0.855,-1.64,-2.373,-1.829,0,0,8573
"14774",0.6,0.6363636,-0.003761973,-0.972,-1.004,-1.003,-1.204,-0.779,-0.971,-0.709,-0.163,-0.883,-1.494,-0.776,-0.691,-0.777,-0.553,-0.487,-0.626,-1.051,-0.949,0,0,13417
"14775",0.4751803,0.4757282,-0.05378651,0.091,0.225,0.314,0.409,-0.025,0.154,0.115,0.086,0.101,0.105,0.046,-0.113,0.245,0.128,-0.01,0.167,-0.086,-0.19,0,0,3606
"14776",0.4572804,0.4938825,-0.009271776,0.342,0.318,0.11,0.29,0.214,0.518,0.244,-0.242,-0.512,0.27,-0.22,-0.419,0.683,0.23,-0.239,-0.035,0.647,-0.701,0,0,15987
"14777",0.5053763,0.5465587,0.01866837,-0.079,-0.141,0.462,0.767,0.282,0.135,-0.034,-0.354,-0.137,-0.639,0.013,0.122,-0.066,0.269,-0.262,-0.248,-0.088,0.442,0,0,13574
"14778",0.637931,0.5115304,-0.00813012,-0.07,-0.359,-0.507,-0.942,-0.139,-0.359,-0.401,-0.467,-0.311,-0.358,0.28,-0.248,-0.444,-0.131,-0.371,-0.182,0.113,-0.234,1,0,16887
"14779",0.4858736,0.4849684,-0.007194065,-0.502,-0.468,-0.334,-0.382,-0.453,-0.173,-1.048,-0.536,-0.01,-0.411,-0.825,-0.104,-0.701,-0.365,-0.146,-0.377,-1.149,-0.831,0,0,12063
"14780",0.5151515,0.4444444,0.009491247,0.089,-0.007,0.095,0.158,-0.42,-0.136,-0.543,-0.043,0.025,-0.632,-0.143,-0.064,-0.11,0.094,-0.273,0.054,-1.073,-0.07,0,0,13507
"14781",0.4654655,0.4693878,0.02922123,-0.416,0.055,-0.342,-0.326,-0.001,-0.207,0.089,-0.025,-0.34,-0.804,-0.072,-0.345,-0.267,0.079,-0.136,-0.232,-0.291,-0.231,0,0,5832
"14782",0.5625,0.4117647,-0.05101687,-0.228,-0.731,-0.573,-0.405,-0.792,-0.968,-1.326,-0.299,-0.671,-0.333,-0.338,-0.465,-1.466,-0.639,-0.735,-0.71,-1.51,-0.356,0,0,15758
"14783",0.5492958,0.5491329,0.01651736,-0.271,-0.591,-0.054,-0.362,-0.223,-0.359,-1.102,-0.124,-0.024,-0.318,-0.776,-0.369,-0.553,-0.339,-0.275,0.006,-0.528,-1.089,0,0,7410
"14784",0.55573,0.5393939,-0.02511031,-0.703,-1.134,-0.629,-0.502,-0.593,-0.714,-1.343,-0.599,-1.272,-1.104,-1.047,-0.316,-0.862,-0.505,-0.547,-1.199,-2.307,-0.789,0,0,3965
"14785",0.5164884,0.4979415,-0.03221537,-0.029,0.167,0.162,-0.06,-0.004,0.147,0.383,-0.206,0.106,-0.381,0.316,-0.504,-0.07,-0.311,-0.497,-0.468,0.174,0.292,0,0,1438
"14786",0.4822086,0.4415584,0.004061354,-0.703,-0.329,-0.652,-0.642,-0.74,-0.231,-0.937,-0.791,-0.697,-1.209,-0.848,-0.296,-0.768,-1.359,-0.637,-0.822,-0.331,-1.249,0,0,13935
"14787",0.4990368,0.4962742,-0.00645408,-0.089,-0.259,-0.121,0.205,-0.108,-0.035,0.17,-0.189,0.042,0.43,0.427,-0.136,-0.319,-0.079,-0.429,-0.345,-0.313,0.227,0,0,12040
"14788",0.467509,0.4140127,-0.005545788,0.185,-0.001,-0.418,0.044,0.005,0.049,-0.394,-0.109,0.266,-0.161,-0.081,0.148,-0.152,-0.04,0.01,0.118,-0.747,0.187,0,0,14416
"14789",0.5008848,0.5137255,0.004989021,0.33,-0.205,-0.047,0.277,0.129,0.094,0.378,-0.279,-0.198,0.197,0.232,-0.163,0.143,0.018,0.56,-0.171,-0.507,-0.182,0,0,2868
"14790",0.5176849,0.4774775,0.009417229,-0.342,-0.984,0.049,-0.336,-0.091,-0.786,-0.671,-0.183,-0.07,-0.41,-0.6,-0.974,-0.671,-0.075,-0.551,-0.42,-0.637,0.106,0,1,12545
"14791",0.4612842,0.4946127,-0.009784566,-0.087,-0.119,0.433,-0.293,-0.547,-0.77,-1.489,0.032,0.21,-0.373,-0.077,-0.376,-1.022,-0.339,-0.311,-0.105,-0.192,-0.556,0,0,12308
"14792",0.4990368,0.4962742,-0.007422326,0.211,0.211,0.052,0.335,-0.245,0.39,0.562,-0.045,-0.161,0.206,0.189,-0.252,0.281,0.423,0.14,0.226,0.618,0.007,0,0,15531
"14793",0.5319149,0.3529412,-0.009170247,0.066,0.221,0.161,-0.103,0.256,-0.103,-0.212,0.072,0.115,0.037,0.049,0.003,0.104,0.06,-0.799,-0.156,-0.011,-0.117,0,1,2908
"14794",0.5,0.515793,-0.007422326,-0.083,-0.027,0.168,0.144,-0.18,-0.138,0.076,-0.003,0.149,0.208,-0.059,0.077,0.401,-0.058,-0.291,-0.025,-0.64,0.051,0,0,1229
"14795",0.5071942,0.5263158,-0.01997164,-0.069,-0.364,-0.118,-0.132,-0.522,-0.375,-0.431,-0.407,-0.33,-0.226,-0.151,-0.475,-0.361,-0.097,-0.042,0.11,-0.288,-0.057,0,0,1659
"14796",0.06086957,0.03076923,-0.02982293,-2.491,-2.718,-1.896,-2.078,-1.968,-2.072,-2.383,-1.738,-1.993,-3.066,-1.762,-1.786,-2.771,-2.375,-2.269,-1.762,-2.49,-3.564,0,0,13220
"14797",0.7142857,0,-0.001507681,0.223,0.005,0.244,0.007,-0.254,-0.131,0.244,0.065,-0.3,0.283,-0.042,0.254,-0.005,-0.119,-0.005,-0.032,0.2,0.033,0,0,16509
"14798",0.4864,0.5136986,-0.01204731,-0.157,0.151,-0.665,-0.104,0.134,-0.629,-0.064,0.094,-0.127,-0.467,0.193,0.054,0.193,0.365,-1.248,-0.07,-0.386,0.077,0,0,6136
"14799",0.5208791,0.5574468,0.008248461,0.372,0.385,0.333,0.261,-0.205,0.319,0.273,0.139,-0.059,0.253,0.073,0.389,0.252,0.269,0.086,0.349,0.153,0.098,0,0,1628
"14800",0.4816901,0.5865385,0.02160249,-0.108,-0.008,0.125,0.158,-0.441,0.077,-0.813,-0.1,-0.293,-0.427,-0.239,-0.434,-0.31,-0.011,-0.371,-0.363,-0.451,-0.665,0,0,2819
"14801",0.4996848,0.4932039,0.02204763,0.206,0.061,0.253,0.413,0.023,-0.116,-0.184,0.409,0.472,0.372,0.124,0.014,0.119,0.13,-0.009,0.212,-0.36,-0.55,0,0,2928
"14802",0.6216216,0.5555556,-0.002158347,-0.085,-0.446,-0.016,0.134,0.058,0,-0.282,-0.173,-0.067,0.003,0.026,0.077,-0.023,0.092,-0.486,-0.091,-0.128,-0.072,0,0,8177
"14803",0.4953445,0.4889706,-0.00997538,0.156,-0.594,0.284,0.343,-0.242,-0.247,-0.342,0.51,0.216,-0.01,-0.008,-0.3,-0.041,-0.278,-0.132,-0.27,0.053,-0.016,0,0,3576
"14804",0.4670703,0.4889367,0.1168907,0.07,0.606,-0.117,0.055,-0.082,0.299,0.278,0.436,0.056,0.2,-0.126,0.1,0.138,0.195,-0.111,0.036,0.384,0.283,0,0,18058
"14805",0.4990368,0.4962742,-0.006065461,-0.073,-0.701,0.055,-0.021,0.171,-0.824,0.067,0.04,-0.184,0.156,-0.227,-0.378,-0.648,0.014,-0.314,-0.175,-0.655,-0.627,0,0,14196
"14806",0.4958217,0.5191667,-0.08706028,-1.824,-0.478,-0.864,-0.4,-0.824,-0.922,0.55,-1.088,-0.606,-0.676,-1.255,-1.042,-0.29,-0.875,-0.453,-0.081,-1.021,-0.569,0,0,7516
"14807",0.5233645,0.4827586,-0.02581719,-0.429,-0.942,-0.309,-0.541,-0.35,-0.591,-0.642,0.005,-0.841,-0.407,-0.484,-0.441,-0.743,-0.122,-0.003,-0.392,-0.037,-0.215,0,0,721
"14808",0.4761905,0.5692308,-0.001533674,-0.75,-0.812,-1.18,-0.262,-1.508,-0.916,-1.098,-0.535,-0.943,-1.413,-1.048,-0.559,-1.342,-1.342,-1.167,-0.953,-1.486,-1.665,0,0,18487
"14809",0.4790777,0.5079701,-0.02620495,0.335,0.179,0.147,0.008,0.466,0.027,0.302,-0.083,0.226,0.286,0.045,0.222,-0.097,0.222,-0.339,0.245,-0.228,-0.398,0,0,5020
"14810",0.534363,0.497006,0.0278179,0.28,-0.275,0.18,0.296,-0.021,0.058,0.126,-0.217,-0.225,-0.302,0.063,-0.097,-0.181,0.187,-0.077,-0.138,-0.474,0.088,0,0,916
